"ì˙éû","âÔàıID","ÉâÅ[ÉÅÉì","ë÷Ç¶ã ","ë÷Ç¶ì˜","ÉrÅ[Éã","çdÇ≥","ëÿç›éûä‘"
2017-03-05 12:09:00,3280,1,1,1,0,"ÉoÉäçd",10
2017-03-05 12:22:00,2068,1,1,0,0,"çd",9
2017-03-05 09:56:00,1909,1,0,0,1,"çd",20
2017-03-05 10:09:00,4495,1,1,0,1,"ÉoÉäçd",12
2017-03-05 11:09:00,2927,1,1,0,1,"çd",22
2017-03-05 16:26:00,298,1,0,1,1,"ÉoÉäçd",15
2017-03-05 17:02:00,4408,1,0,0,1,"ÉoÉäçd",24
2017-03-05 12:36:00,3295,1,0,0,0,"ÉoÉäçd",23
2017-03-05 15:27:00,1571,1,1,0,1,"ÉoÉäçd",25
2017-03-05 13:59:00,1358,1,1,0,0,"çd",10
2017-03-05 12:44:00,1925,1,1,1,0,"çd",24
2017-03-05 12:16:00,4013,1,1,0,0,"Ç‚ÇÌÇﬂ",13
2017-03-05 11:24:00,619,1,0,0,0,"ÉoÉäçd",12
2017-03-05 15:24:00,2997,1,2,0,1,"çd",13
2017-03-05 14:02:00,4782,1,1,0,1,"çd",21
2017-03-05 13:41:00,728,1,1,0,1,"çd",12
2017-03-05 18:37:00,84,1,0,1,0,"ÉoÉäçd",25
2017-03-05 14:04:00,100,1,1,0,0,"ÉoÉäçd",19
2017-03-05 17:42:00,3412,1,0,0,1,"ÉoÉäçd",15
2017-03-05 14:24:00,2240,1,1,1,0,"çd",21
2017-03-05 11:10:00,3140,1,2,1,0,"çd",18
2017-03-05 11:03:00,4557,1,2,1,1,"çd",19
2017-03-05 11:18:00,843,1,0,0,1,"çd",17
2017-03-05 13:02:00,2843,1,1,1,1,"çd",22
2017-03-05 13:16:00,2976,1,0,0,0,"çd",20
2017-03-05 11:46:00,2967,1,0,0,0,"ÉoÉäçd",19
2017-03-05 16:04:00,4830,1,1,0,1,"çd",24
2017-03-05 13:15:00,1565,1,2,0,0,"çd",18
2017-03-05 13:25:00,3320,1,2,0,1,"ÉoÉäçd",10
2017-03-05 13:22:00,2956,1,1,0,1,"çd",19
2017-03-05 15:27:00,258,1,1,0,1,"ÉoÉäçd",19
2017-03-05 12:11:00,3399,1,1,0,1,"çd",8
2017-03-05 11:57:00,2087,1,1,1,1,"ÉoÉäçd",20
2017-03-05 16:19:00,3510,1,1,0,1,"çd",13
2017-03-05 12:44:00,345,1,0,0,0,"ÉoÉäçd",14
2017-03-05 15:30:00,1706,1,0,0,1,"çd",19
2017-03-05 09:27:00,2783,1,2,1,0,"ÉoÉäçd",10
2017-03-05 11:22:00,1064,1,0,0,1,"ÉoÉäçd",17
2017-03-05 14:50:00,4920,1,2,1,0,"çd",20
2017-03-05 13:48:00,2745,1,0,1,1,"ÉoÉäçd",10
2017-03-05 10:08:00,919,1,0,0,1,"çd",20
2017-03-05 13:17:00,3104,1,0,0,0,"ÉoÉäçd",20
2017-03-05 15:53:00,2852,1,1,0,0,"çd",12
2017-03-05 05:44:00,605,1,1,0,1,"çd",17
2017-03-05 13:56:00,588,1,1,0,1,"çd",22
2017-03-05 14:41:00,2067,1,2,0,0,"ïÅí ",23
2017-03-05 14:58:00,3410,1,0,0,0,"çd",25
2017-03-05 10:16:00,1493,1,0,1,1,"ïÅí ",13
2017-03-05 16:24:00,158,1,1,1,0,"ÉoÉäçd",11
2017-03-05 07:13:00,3387,1,2,1,1,"ÉoÉäçd",8
2017-03-05 12:35:00,1513,1,2,0,0,"çd",8
2017-03-05 10:19:00,547,1,0,1,1,"ÉoÉäçd",16
2017-03-05 13:07:00,399,1,1,0,1,"ÉoÉäçd",19
2017-03-05 10:30:00,2811,1,0,0,1,"çd",10
2017-03-05 16:13:00,4082,1,1,1,0,"ÉoÉäçd",10
2017-03-05 15:55:00,4721,1,2,1,0,"ïÅí ",24
2017-03-05 16:42:00,4110,1,1,0,1,"ÉoÉäçd",17
2017-03-05 10:46:00,4480,1,1,0,0,"çd",14
2017-03-05 14:24:00,2019,1,1,1,1,"çd",11
2017-03-05 11:34:00,937,1,0,1,0,"ÉoÉäçd",22
2017-03-05 12:56:00,2866,1,1,1,1,"çd",16
2017-03-05 17:40:00,3916,1,0,0,1,"ïÅí ",14
2017-03-05 15:01:00,3524,1,2,0,1,"ÉoÉäçd",10
2017-03-05 11:33:00,4151,1,0,0,0,"çd",11
2017-03-05 13:17:00,3066,1,1,0,1,"ÉoÉäçd",17
2017-03-05 13:24:00,4110,1,1,0,0,"çd",24
2017-03-05 12:12:00,1383,1,1,0,0,"çd",11
2017-03-05 07:16:00,477,1,1,1,1,"çd",24
2017-03-05 18:04:00,2984,1,1,0,1,"ïÅí ",20
2017-03-05 12:16:00,1388,1,0,1,0,"ÉoÉäçd",20
2017-03-05 18:42:00,1459,1,2,0,0,"çd",13
2017-03-05 12:55:00,325,1,2,1,0,"ïÅí ",19
2017-03-05 18:49:00,3760,1,0,0,1,"çd",20
2017-03-05 09:52:00,1023,1,1,0,0,"çd",25
2017-03-05 16:43:00,19,1,0,0,0,"çd",10
2017-03-05 10:55:00,2236,1,1,0,1,"ÉoÉäçd",19
2017-03-05 13:54:00,851,1,0,0,0,"çd",7
2017-03-05 08:24:00,4988,1,1,0,0,"ÉoÉäçd",10
2017-03-05 11:39:00,1319,1,2,1,1,"ïÅí ",17
2017-03-05 10:28:00,4852,1,1,1,1,"çd",14
2017-03-05 10:34:00,4879,1,2,0,1,"çd",14
2017-03-05 10:21:00,230,1,1,0,0,"çd",24
2017-03-05 18:46:00,1054,1,1,0,0,"ÉoÉäçd",11
2017-03-05 12:52:00,379,1,1,0,0,"çd",18
2017-03-05 11:03:00,4241,1,0,0,0,"ÉoÉäçd",10
2017-03-05 16:23:00,4076,1,0,1,0,"çd",17
2017-03-05 11:08:00,247,1,0,0,1,"ÉoÉäçd",19
2017-03-05 12:55:00,662,1,0,0,0,"ÉoÉäçd",11
2017-03-05 12:53:00,3125,1,1,1,1,"ÉoÉäçd",24
2017-03-05 11:25:00,26,1,1,0,0,"ÉoÉäçd",7
2017-03-05 12:30:00,804,1,1,0,1,"çd",11
2017-03-05 09:55:00,865,1,1,1,1,"ïÅí ",8
2017-03-05 20:10:00,139,1,0,0,1,"çd",20
2017-03-05 12:11:00,3367,1,1,1,1,"çd",22
2017-03-05 12:11:00,966,1,1,1,0,"çd",22
2017-03-05 16:08:00,3039,1,1,0,0,"çd",9
2017-03-05 09:49:00,3774,1,0,0,0,"çd",22
2017-03-05 09:39:00,213,1,3,0,0,"ÉoÉäçd",7
2017-03-05 08:10:00,281,1,1,1,1,"çd",11
2017-03-05 13:03:00,710,1,1,2,0,"çd",13
2017-03-05 11:12:00,3210,1,1,0,0,"ïÅí ",7
2017-03-05 16:07:00,2896,1,3,0,0,"çd",11
2017-03-05 12:34:00,3939,1,0,0,1,"çd",22
2017-03-05 13:42:00,336,1,1,1,0,"çd",7
2017-03-05 14:22:00,1326,1,1,0,0,"çd",25
2017-03-05 12:15:00,2626,1,1,0,1,"ÉoÉäçd",23
2017-03-05 12:17:00,703,1,2,0,1,"ÉoÉäçd",15
2017-03-05 14:39:00,178,1,2,0,1,"ÉoÉäçd",12
2017-03-05 15:50:00,1086,1,1,0,1,"çd",23
2017-03-05 12:03:00,814,1,1,1,1,"çd",17
2017-03-05 19:10:00,3113,1,1,0,1,"ÉoÉäçd",25
2017-03-05 13:59:00,2086,1,0,0,1,"ÉoÉäçd",7
2017-03-05 19:24:00,3390,1,2,1,1,"çd",20
2017-03-05 14:44:00,4699,1,0,0,1,"çd",20
2017-03-06 14:20:00,3784,1,1,0,0,"ïÅí ",19
2017-03-06 10:36:00,4046,1,1,0,0,"ÉoÉäçd",18
2017-03-06 12:04:00,582,1,1,0,0,"ÉoÉäçd",15
2017-03-06 12:02:00,4090,1,0,0,1,"ÉoÉäçd",13
2017-03-06 11:25:00,300,1,2,0,0,"ÉoÉäçd",16
2017-03-06 13:52:00,1158,1,2,0,0,"ÉoÉäçd",11
2017-03-06 11:05:00,3530,1,0,0,1,"ÉoÉäçd",15
2017-03-06 10:33:00,307,1,1,0,0,"ÉoÉäçd",17
2017-03-06 12:52:00,1056,1,1,0,0,"ÉoÉäçd",7
2017-03-06 11:50:00,2386,1,1,0,0,"çd",14
2017-03-06 11:15:00,3927,1,0,0,0,"ïÅí ",12
2017-03-06 13:26:00,3600,1,3,0,0,"ÉoÉäçd",12
2017-03-06 13:05:00,2240,1,1,0,0,"ïÅí ",10
2017-03-06 12:29:00,1235,1,2,0,0,"ÉoÉäçd",10
2017-03-06 12:29:00,244,1,1,0,0,"çd",17
2017-03-06 12:55:00,1036,1,1,0,0,"ÉoÉäçd",7
2017-03-06 13:55:00,1322,1,0,1,0,"ÉoÉäçd",20
2017-03-06 12:31:00,1539,1,1,0,0,"ÉoÉäçd",20
2017-03-06 12:13:00,2955,1,0,0,0,"ÉoÉäçd",11
2017-03-06 12:26:00,799,1,0,0,0,"çd",11
2017-03-06 10:05:00,4776,1,1,0,0,"ÉoÉäçd",14
2017-03-06 15:43:00,604,1,0,0,0,"çd",6
2017-03-06 10:43:00,4733,1,1,0,0,"çd",20
2017-03-06 12:32:00,832,1,0,0,0,"ÉoÉäçd",6
2017-03-06 13:12:00,340,1,0,0,0,"ÉoÉäçd",9
2017-03-06 11:34:00,3071,1,0,0,0,"ÉoÉäçd",12
2017-03-06 11:11:00,2546,1,1,0,1,"ÉoÉäçd",9
2017-03-06 11:41:00,2987,1,2,0,0,"ÉoÉäçd",9
2017-03-06 12:55:00,1484,1,1,0,0,"ïÅí ",10
2017-03-06 14:48:00,3083,1,1,0,0,"çd",8
2017-03-06 12:32:00,3014,1,1,0,0,"çd",15
2017-03-06 12:37:00,870,1,1,0,0,"ÉoÉäçd",8
2017-03-06 12:44:00,3443,1,1,0,0,"ÉoÉäçd",10
2017-03-06 12:47:00,2152,1,0,0,0,"ïÅí ",9
2017-03-06 12:33:00,3291,1,0,0,0,"ÉoÉäçd",11
2017-03-06 12:25:00,341,1,1,0,0,"ÉoÉäçd",19
2017-03-06 13:55:00,2854,1,3,1,0,"çd",16
2017-03-06 12:28:00,2279,1,1,1,0,"ÉoÉäçd",14
2017-03-06 11:37:00,2503,1,1,0,0,"çd",19
2017-03-06 12:07:00,3235,1,1,0,0,"ÉoÉäçd",19
2017-03-06 12:13:00,978,1,1,0,0,"çd",11
2017-03-06 12:36:00,525,1,1,0,0,"ÉoÉäçd",15
2017-03-06 12:44:00,2000,1,1,0,0,"ÉoÉäçd",20
2017-03-06 12:51:00,1865,1,1,0,0,"ÉoÉäçd",7
2017-03-06 12:45:00,2438,1,2,0,0,"çd",11
2017-03-06 13:34:00,2941,1,1,0,0,"ÉoÉäçd",17
2017-03-06 11:28:00,963,1,1,0,0,"ÉoÉäçd",15
2017-03-06 13:20:00,4949,1,1,0,0,"ÉoÉäçd",19
2017-03-06 12:05:00,3785,1,0,0,0,"ÉoÉäçd",14
2017-03-06 12:30:00,395,1,0,0,1,"ÉoÉäçd",14
2017-03-06 12:37:00,548,1,1,1,0,"ÉoÉäçd",9
2017-03-06 12:02:00,1378,1,0,0,0,"ÉoÉäçd",11
2017-03-06 12:32:00,932,1,0,0,1,"ÉoÉäçd",19
2017-03-06 10:10:00,1937,1,1,0,0,"ÉoÉäçd",6
2017-03-06 10:08:00,1878,1,1,1,0,"ÉoÉäçd",14
2017-03-06 13:10:00,974,1,1,0,0,"ÉoÉäçd",20
2017-03-06 10:17:00,612,1,0,0,0,"çd",18
2017-03-06 13:08:00,4798,1,0,0,0,"çd",8
2017-03-06 11:02:00,3680,1,1,0,0,"çd",15
2017-03-06 10:29:00,3484,1,2,0,0,"çd",20
2017-03-06 11:15:00,645,1,0,0,1,"çd",18
2017-03-06 13:55:00,3754,1,0,0,0,"ÉoÉäçd",9
2017-03-06 12:03:00,944,1,1,0,0,"çd",17
2017-03-06 12:11:00,4454,1,2,1,0,"ÉoÉäçd",15
2017-03-06 10:23:00,1515,1,0,0,0,"çd",12
2017-03-06 13:32:00,2972,1,0,0,0,"ÉoÉäçd",14
2017-03-06 12:39:00,4816,1,0,0,0,"çd",12
2017-03-06 13:10:00,1073,1,0,0,1,"ÉoÉäçd",17
2017-03-06 13:28:00,4537,1,1,0,1,"çd",17
2017-03-06 14:59:00,4235,1,1,0,0,"ÉoÉäçd",9
2017-03-06 12:25:00,4134,1,1,0,0,"ÉoÉäçd",19
2017-03-06 12:47:00,4392,1,0,0,0,"çd",8
2017-03-06 12:55:00,1584,1,1,0,0,"ÉoÉäçd",15
2017-03-06 12:46:00,757,1,1,0,0,"çd",9
2017-03-06 11:21:00,4680,1,0,0,0,"ÉoÉäçd",7
2017-03-06 13:54:00,1862,1,0,0,0,"ÉoÉäçd",19
2017-03-06 12:47:00,1074,1,0,0,0,"ÉoÉäçd",13
2017-03-06 10:59:00,4196,1,1,0,0,"ÉoÉäçd",8
2017-03-06 11:09:00,2240,1,1,0,0,"ÉoÉäçd",7
2017-03-06 12:11:00,2209,1,0,0,0,"ÉoÉäçd",17
2017-03-06 14:01:00,3845,1,1,0,0,"ÉoÉäçd",11
2017-03-06 13:59:00,856,1,0,0,0,"çd",15
2017-03-06 12:06:00,3653,1,1,0,0,"ÉoÉäçd",17
2017-03-06 12:26:00,3203,1,2,0,0,"ÉoÉäçd",8
2017-03-06 12:35:00,2231,1,1,0,0,"ÉoÉäçd",12
2017-03-06 12:52:00,4781,1,1,0,0,"ÉoÉäçd",16
2017-03-06 12:02:00,334,1,0,0,0,"çd",20
2017-03-06 13:16:00,4808,1,1,0,0,"ÉoÉäçd",8
2017-03-06 11:15:00,3875,1,0,0,0,"ÉoÉäçd",14
2017-03-06 10:35:00,1536,1,1,0,0,"çd",18
2017-03-06 14:51:00,4861,1,0,0,0,"çd",20
2017-03-06 13:34:00,4814,1,0,0,1,"çd",7
2017-03-06 11:41:00,4055,1,0,1,0,"ÉoÉäçd",19
2017-03-06 11:45:00,465,1,0,0,0,"çd",19
2017-03-06 12:08:00,3708,1,1,0,0,"çd",9
2017-03-06 12:51:00,3967,1,1,0,0,"ÉoÉäçd",6
2017-03-06 13:55:00,2681,1,1,0,0,"çd",9
2017-03-06 11:38:00,3830,1,0,0,0,"ÉoÉäçd",6
2017-03-06 14:43:00,3903,1,0,0,0,"çd",6
2017-03-06 10:22:00,3736,1,1,0,0,"ÉoÉäçd",6
2017-03-06 13:02:00,434,1,1,0,0,"ÉoÉäçd",9
2017-03-06 11:46:00,4782,1,0,0,0,"ÉoÉäçd",11
2017-03-06 12:02:00,401,1,1,0,0,"ÉoÉäçd",20
2017-03-07 14:26:00,4030,1,0,0,0,"çd",13
2017-03-07 13:19:00,534,1,0,0,0,"ÉoÉäçd",15
2017-03-07 13:30:00,2504,1,1,0,0,"ÉoÉäçd",11
2017-03-07 12:56:00,1583,1,0,0,0,"çd",10
2017-03-07 12:51:00,1453,1,0,0,0,"ÉoÉäçd",6
2017-03-07 12:13:00,2636,1,0,0,0,"ÉoÉäçd",12
2017-03-07 12:08:00,2348,1,1,0,0,"ÉoÉäçd",17
2017-03-07 14:48:00,412,1,3,0,1,"Ç‚ÇÌÇﬂ",18
2017-03-07 12:32:00,3472,1,0,0,0,"ÉoÉäçd",10
2017-03-07 13:42:00,4224,1,0,0,0,"çd",11
2017-03-07 10:41:00,2093,1,0,0,0,"ÉoÉäçd",18
2017-03-07 12:26:00,1141,1,0,0,1,"ÉoÉäçd",16
2017-03-07 13:23:00,857,1,1,0,0,"ÉoÉäçd",6
2017-03-07 12:19:00,2149,1,1,0,0,"ÉoÉäçd",19
2017-03-07 12:41:00,167,1,0,0,0,"ÉoÉäçd",13
2017-03-07 14:37:00,4326,1,1,0,0,"ÉoÉäçd",6
2017-03-07 11:41:00,3608,1,0,0,0,"ÉoÉäçd",19
2017-03-07 11:39:00,3878,1,1,0,0,"çd",11
2017-03-07 13:49:00,734,1,1,0,0,"Ç‚ÇÌÇﬂ",11
2017-03-07 14:57:00,4265,1,1,0,0,"çd",8
2017-03-07 11:07:00,3553,1,1,0,0,"ÉoÉäçd",11
2017-03-07 12:56:00,2138,1,0,0,0,"çd",8
2017-03-07 10:33:00,3388,1,1,0,1,"çd",14
2017-03-07 11:11:00,692,1,2,0,0,"çd",7
2017-03-07 12:05:00,3934,1,1,1,0,"ÉoÉäçd",13
2017-03-07 10:28:00,3908,1,0,0,1,"ÉoÉäçd",6
2017-03-07 10:28:00,1001,1,0,0,0,"ÉoÉäçd",15
2017-03-07 11:13:00,1344,1,0,0,0,"ÉoÉäçd",19
2017-03-07 12:34:00,4804,1,1,0,0,"ÉoÉäçd",13
2017-03-07 12:41:00,4030,1,0,0,0,"ÉoÉäçd",17
2017-03-07 11:32:00,1076,1,1,0,0,"ÉoÉäçd",14
2017-03-07 13:26:00,1999,1,0,0,0,"çd",15
2017-03-07 12:51:00,3718,1,1,0,0,"ÉoÉäçd",15
2017-03-07 13:02:00,4302,1,0,0,0,"ÉoÉäçd",13
2017-03-07 13:31:00,1996,1,1,0,0,"Ç‚ÇÌÇﬂ",15
2017-03-07 12:23:00,1123,1,0,0,0,"ÉoÉäçd",14
2017-03-07 12:47:00,4379,1,1,0,0,"çd",8
2017-03-07 11:56:00,3016,1,1,0,1,"ÉoÉäçd",6
2017-03-07 10:59:00,3186,1,2,1,0,"ÉoÉäçd",10
2017-03-07 12:18:00,3514,1,0,0,0,"ÉoÉäçd",6
2017-03-07 11:26:00,1769,1,1,0,0,"ÉoÉäçd",10
2017-03-07 12:36:00,78,1,0,0,0,"ÉoÉäçd",17
2017-03-07 13:57:00,278,1,1,0,0,"ÉoÉäçd",19
2017-03-07 13:15:00,4227,1,1,0,0,"çd",13
2017-03-07 12:32:00,2066,1,0,0,0,"ÉoÉäçd",19
2017-03-07 11:28:00,1752,1,1,0,0,"ÉoÉäçd",15
2017-03-07 12:38:00,4693,1,0,0,0,"ÉoÉäçd",8
2017-03-07 13:55:00,972,1,1,0,0,"çd",18
2017-03-07 11:03:00,963,1,1,0,0,"ÉoÉäçd",8
2017-03-07 12:48:00,4111,1,0,0,0,"çd",16
2017-03-07 13:18:00,337,1,1,0,0,"ÉoÉäçd",18
2017-03-07 13:03:00,905,1,0,0,0,"ÉoÉäçd",9
2017-03-07 12:17:00,3022,1,0,0,0,"çd",8
2017-03-07 13:10:00,1829,1,0,0,0,"çd",13
2017-03-07 11:41:00,2911,1,0,0,0,"ÉoÉäçd",15
2017-03-07 10:53:00,2809,1,1,0,0,"ÉoÉäçd",12
2017-03-07 13:46:00,1365,1,1,0,0,"ÉoÉäçd",17
2017-03-07 12:50:00,2655,1,0,0,0,"çd",10
2017-03-07 13:41:00,2518,1,0,1,0,"çd",13
2017-03-07 11:37:00,3943,1,1,0,0,"ÉoÉäçd",10
2017-03-07 11:43:00,186,1,0,0,0,"ÉoÉäçd",16
2017-03-07 13:42:00,6,1,2,0,1,"ÉoÉäçd",6
2017-03-07 11:52:00,1572,1,2,0,0,"ÉoÉäçd",11
2017-03-07 12:48:00,627,1,0,0,0,"çd",12
2017-03-07 13:13:00,840,1,1,0,0,"ÉoÉäçd",10
2017-03-07 10:51:00,1752,1,1,0,0,"ÉoÉäçd",11
2017-03-07 10:48:00,1967,1,2,0,0,"çd",20
2017-03-07 12:49:00,2452,1,0,0,0,"çd",6
2017-03-07 13:09:00,4490,1,2,0,0,"ÉoÉäçd",14
2017-03-07 12:57:00,4257,1,0,0,0,"çd",20
2017-03-07 11:51:00,3350,1,1,0,0,"ÉoÉäçd",12
2017-03-07 12:06:00,3249,1,2,1,1,"ÉoÉäçd",8
2017-03-07 12:42:00,4632,1,0,0,0,"ÉoÉäçd",6
2017-03-07 12:28:00,4881,1,1,0,0,"ÉoÉäçd",15
2017-03-07 11:07:00,1285,1,1,0,0,"ÉoÉäçd",19
2017-03-07 13:47:00,3822,1,1,0,0,"ÉoÉäçd",8
2017-03-07 10:25:00,1300,1,1,0,0,"ÉoÉäçd",17
2017-03-07 12:11:00,3014,1,0,0,0,"ïÅí ",12
2017-03-07 12:51:00,4790,1,1,0,0,"ÉoÉäçd",15
2017-03-07 11:49:00,3873,1,0,0,0,"ÉoÉäçd",11
2017-03-07 11:29:00,2613,1,0,0,0,"çd",14
2017-03-07 13:52:00,4081,1,1,0,0,"ÉoÉäçd",16
2017-03-07 12:30:00,2870,1,0,0,0,"çd",8
2017-03-07 13:29:00,1012,1,1,0,0,"ÉoÉäçd",16
2017-03-07 11:24:00,4575,1,1,0,0,"ÉoÉäçd",14
2017-03-07 15:48:00,922,1,0,1,1,"ïÅí ",15
2017-03-07 11:32:00,3235,1,1,0,0,"ÉoÉäçd",11
2017-03-07 10:23:00,2796,1,0,0,0,"ÉoÉäçd",17
2017-03-07 12:32:00,4944,1,2,0,0,"ÉoÉäçd",12
2017-03-07 11:25:00,658,1,1,0,0,"ÉoÉäçd",7
2017-03-07 14:59:00,4563,1,0,0,0,"ÉoÉäçd",11
2017-03-07 14:04:00,4664,1,1,1,0,"ÉoÉäçd",18
2017-03-07 15:35:00,1762,1,0,0,0,"ÉoÉäçd",9
2017-03-07 12:56:00,946,1,2,0,0,"ÉoÉäçd",15
2017-03-07 13:06:00,671,1,1,0,0,"çd",13
2017-03-08 13:38:00,2606,1,0,1,0,"çd",12
2017-03-08 11:15:00,693,1,1,0,0,"çd",11
2017-03-08 12:39:00,3381,1,0,0,0,"ÉoÉäçd",14
2017-03-08 12:38:00,3094,1,1,1,0,"çd",20
2017-03-08 12:54:00,221,1,0,0,0,"ÉoÉäçd",10
2017-03-08 11:52:00,4091,1,0,0,0,"çd",13
2017-03-08 11:58:00,1710,1,0,0,0,"ÉoÉäçd",10
2017-03-08 12:37:00,3468,1,0,0,0,"ÉoÉäçd",19
2017-03-08 12:51:00,3684,1,0,0,0,"ÉoÉäçd",20
2017-03-08 12:50:00,540,1,1,0,0,"ÉoÉäçd",20
2017-03-08 13:53:00,3268,1,0,0,0,"çd",9
2017-03-08 13:50:00,1154,1,1,0,0,"ÉoÉäçd",15
2017-03-08 13:25:00,2435,1,0,0,0,"ÉoÉäçd",12
2017-03-08 09:24:00,443,1,0,0,1,"ÉoÉäçd",14
2017-03-08 11:57:00,4297,1,2,0,0,"çd",17
2017-03-08 13:54:00,2900,1,0,0,0,"çd",17
2017-03-08 12:46:00,3594,1,1,0,0,"ÉoÉäçd",13
2017-03-08 12:04:00,3850,1,2,0,0,"çd",10
2017-03-08 11:18:00,1224,1,0,0,0,"ÉoÉäçd",10
2017-03-08 12:06:00,291,1,0,0,0,"ÉoÉäçd",9
2017-03-08 11:52:00,2862,1,1,0,1,"ÉoÉäçd",7
2017-03-08 12:46:00,4227,1,1,0,0,"ïÅí ",7
2017-03-08 13:53:00,3303,1,1,0,0,"çd",7
2017-03-08 11:27:00,333,1,1,0,0,"ÉoÉäçd",20
2017-03-08 14:21:00,3068,1,0,0,0,"ÉoÉäçd",12
2017-03-08 12:16:00,4125,1,1,0,0,"ÉoÉäçd",17
2017-03-08 11:10:00,4123,1,0,0,0,"ÉoÉäçd",18
2017-03-08 11:44:00,389,1,1,0,0,"ÉoÉäçd",13
2017-03-08 12:28:00,900,1,1,0,0,"çd",7
2017-03-08 11:27:00,4869,1,1,0,0,"çd",14
2017-03-08 11:37:00,4408,1,0,0,0,"ÉoÉäçd",13
2017-03-08 12:33:00,4821,1,1,0,0,"ÉoÉäçd",13
2017-03-08 14:12:00,4345,1,1,0,0,"ÉoÉäçd",10
2017-03-08 13:29:00,4576,1,0,0,0,"çd",10
2017-03-08 12:30:00,4713,1,0,0,0,"ÉoÉäçd",11
2017-03-08 11:21:00,3151,1,1,0,0,"ÉoÉäçd",14
2017-03-08 13:47:00,2539,1,0,0,0,"ÉoÉäçd",18
2017-03-08 13:05:00,2091,1,1,0,0,"ÉoÉäçd",15
2017-03-08 13:12:00,595,1,1,0,0,"ÉoÉäçd",19
2017-03-08 11:20:00,3468,1,1,0,0,"çd",16
2017-03-08 13:19:00,2389,1,1,0,0,"ÉoÉäçd",13
2017-03-08 12:27:00,3154,1,2,0,0,"çd",19
2017-03-08 13:29:00,3889,1,2,0,0,"ÉoÉäçd",16
2017-03-08 13:26:00,2093,1,1,0,0,"ÉoÉäçd",20
2017-03-08 12:23:00,4643,1,0,0,0,"ÉoÉäçd",7
2017-03-08 12:21:00,4831,1,0,0,0,"çd",17
2017-03-08 11:50:00,414,1,1,0,0,"ÉoÉäçd",13
2017-03-08 11:39:00,4300,1,1,0,0,"ÉoÉäçd",10
2017-03-08 11:19:00,2174,1,1,1,0,"ÉoÉäçd",12
2017-03-08 12:59:00,4251,1,1,0,1,"ÉoÉäçd",11
2017-03-08 12:54:00,1349,1,1,0,0,"ÉoÉäçd",10
2017-03-08 12:09:00,3722,1,0,0,0,"ÉoÉäçd",13
2017-03-08 12:55:00,64,1,0,0,0,"ÉoÉäçd",12
2017-03-08 10:18:00,3740,1,1,1,0,"ÉoÉäçd",9
2017-03-08 13:20:00,1093,1,0,0,0,"ïÅí ",6
2017-03-08 13:21:00,2075,1,0,0,0,"ÉoÉäçd",6
2017-03-08 14:40:00,1265,1,2,1,0,"ÉoÉäçd",17
2017-03-08 12:27:00,505,1,0,0,1,"ÉoÉäçd",15
2017-03-08 11:37:00,3252,1,0,0,0,"çd",12
2017-03-08 12:46:00,906,1,0,0,0,"ÉoÉäçd",19
2017-03-08 12:05:00,3791,1,1,0,0,"ÉoÉäçd",6
2017-03-08 12:55:00,2276,1,1,0,0,"ÉoÉäçd",12
2017-03-08 10:01:00,428,1,1,0,0,"ïÅí ",10
2017-03-08 13:37:00,4256,1,0,0,0,"ÉoÉäçd",15
2017-03-08 12:16:00,3625,1,1,0,0,"çd",19
2017-03-08 10:25:00,731,1,1,0,1,"çd",8
2017-03-08 11:36:00,2157,1,1,0,0,"ÉoÉäçd",9
2017-03-08 14:47:00,3557,1,0,0,0,"ïÅí ",10
2017-03-08 11:59:00,2169,1,0,0,0,"ÉoÉäçd",9
2017-03-08 12:54:00,2823,1,1,0,0,"ÉoÉäçd",13
2017-03-08 12:24:00,3195,1,1,0,0,"ÉoÉäçd",20
2017-03-08 12:02:00,1602,1,1,0,0,"Ç‚ÇÌÇﬂ",15
2017-03-08 11:19:00,4980,1,0,0,0,"ÉoÉäçd",15
2017-03-08 12:57:00,834,1,0,1,0,"ÉoÉäçd",18
2017-03-08 12:16:00,2143,1,0,0,0,"ÉoÉäçd",19
2017-03-08 12:29:00,2890,1,1,0,0,"ÉoÉäçd",7
2017-03-08 11:44:00,1451,1,1,0,0,"ÉoÉäçd",18
2017-03-08 11:01:00,3237,1,0,0,0,"çd",15
2017-03-08 12:15:00,428,1,0,1,0,"ÉoÉäçd",10
2017-03-08 11:41:00,589,1,0,0,0,"ÉoÉäçd",18
2017-03-08 11:12:00,3421,1,1,0,0,"ÉoÉäçd",12
2017-03-08 11:02:00,1928,1,0,0,0,"ÉoÉäçd",13
2017-03-08 12:02:00,2176,1,0,0,0,"çd",11
2017-03-08 12:19:00,4836,1,0,1,0,"ÉoÉäçd",16
2017-03-08 12:23:00,2238,1,0,0,0,"çd",9
2017-03-08 11:11:00,127,1,1,0,0,"ÉoÉäçd",8
2017-03-08 13:29:00,235,1,0,0,0,"ÉoÉäçd",15
2017-03-08 14:58:00,1932,1,1,0,0,"ïÅí ",18
2017-03-08 12:42:00,1296,1,0,0,0,"ÉoÉäçd",13
2017-03-08 13:45:00,3302,1,0,1,0,"ÉoÉäçd",19
2017-03-08 11:24:00,2345,1,0,1,0,"ÉoÉäçd",11
2017-03-08 12:58:00,992,1,2,0,0,"çd",19
2017-03-08 13:20:00,3832,1,1,0,0,"çd",7
